text,label
A video posted on Facebook claiming that chloroquine and azithromycin are proven cures of COVID-19,false
Ghanaâ€™s National Service Secretariat to withhold payments to personnel until COVID-19 is over.,false
"Empty coffins are being buried in Manaus, Brazil, to stir up the population. This was revelead by TV Band, a TV channel in Brazil.",false
"COVID-19 can be cured with an infusion of garlic, lemon and jambu (an Amazonian herb, used as a spice in Northern Brazil).",false
"COVID-19 is going away. On April 21, the number of new cured cases was larger than the number of new cases, which means the total number of active cases is diminishing.",false
"An audio file by an alleged worker at a health institution in Rio de Janeiro. She says that healthcare workers on public institutions in Rio are forced to state whether a patient has COVID-19 or not even before he sees a doctor. This was, allegedly, being done to artificially inflate the number of cases.",false
This photo shows a pregnant woman suffering from coronavirus,false
"A WhatsApp chain that says that the Community of Madrid â€œwill allow from Monday 27/04/2020 to be able to walk and walk for an hourâ€ individually or in pairs,",false
A WhatsApp chain that says the Red Cross is offering 500 euro bonuses â€œfor the whole familyâ€ in the midst of the coronavirus crisis.,false
Drinking hot water ou tea kills the new coronavirus because it cannot resist heat.,false
List of points from an interview of HDFC bankâ€™s Managing Director Aditya Puri stating how India will survive and make it big post the current lockdown due to COVID-19.,false
"Video of recent Ram Navami Celebrations in Akbarpur block (Uttar Pradesh, India) despite the lockdown in the country due to COVID-19.",false
This viral photo is the photo of COVID-19 infected personâ€™s throat.,false
"Image of poor family in Uttar Pradesh, India that committed suicide due to lockdown.",false
"Image of a market practising social distance claimed to be from a city Aizwal, in India.",false
The superintendency of insurance approved a 30% discount on car insurances in Argentina.,false
Coronavirus is activated by the flu vaccine.,false
A woman holding a child in her hands succumbed to the novel coronavirus in Italy.,false
The April 22 jump in COVID-19 cases in the United States was related to the election.,false
Ghana Education Service confirms date schools in Ghana will reopen.,false
US President Donald Trump has suggested studying the injection of disinfectant as a COVID-19 treatment.,false
COVID-19 deaths in the Brazilian state of SÃ£o Paulo fell after audits conducted by the new minister of Health.,false
Video shows someone shot during celebrations after his COVID-19 treatment.,false
"A photo shows a woman holding a banner saying â€˜Tayyip give us free wine, not a maskâ€™.",false
Message allegedly shows COVID-19 treatment costs in some countries.,false
"According to a graphic that circulated on social media, former Anakpawis party list representative Ariel Casilao apologized to the residents of Norzagaray, Bulacan, Philippines and asked that the charges against him be withdrawn.",false
"48 coronavirus patients found in quarantine center in Sultanpuri, in Delhi, India and all those belong to Jamaat.",false
A tweet from Donald Trump in 2009 said that he would â€˜never let thousands of Americans die from a pandemicâ€™.,false
Image of a critically ill COVID-19 infected woman hugging her child for the last time before her death,false
Global pandemics are occurring every 100 years.,false
A photograph circulating on Facebook purports to be a screenshot from a TV news report showing a crowded beach in South Africa during the lockdown.,false
Smoking may protect against COVID-19; scientists believe nicotine might protect against coronavirus.,false
A photo shows a 19-year-old vaccine for canine coronavirus that could be used to prevent the new coronavirus causing COVID-19.,false
"U.S sent 100,000 military forces to South China Sea in a move to increase its presence in the region, against the backdrop of the coronavirus pandemic.",false
President Trump urged people to ingest or inject disinfectants as a treatment for coronavirus.,false
November 2019 job listing for a quarantine advisor at the Centers for Disease Control and Prevention prove the government knew the COVID-19 would hit United States.,false
"Mosques are allowed to stay open during pandemic in the United States, but churches are not.",false
A photograph taken in 2001 shows a vaccine for coronavirus.,false
"Nurse Komal Mishra from Pune, India, has died due to COVID-19 while treating patients.",false
â€œTrump and McConnell are blocking stimulus checks for Americans married to immigrants.â€,false
"President Barack Obama â€œsigned the medical appliance tax bill that forced companies to outsource manufacturing of masks, gowns, gloves and ventilaors [sic] to China, Europe and Russia to avoid the tax.â€",false
A photo shows a memo from the World Health Organization on the protocol and procedure of lockdown periods in India.,false
"Two physicians in Bakersfield, California, claim that COVID-19 is similar to the flu in terms of prevalence and mortality; that sheltering in place weakens that immune system.",false
A man in Wales was caught on video touching his groin and wiping his hands on a public lift.,false
A vaccine for coronavirus was made in 2001.,false
"While western countries have been busy fighting the new coronavirus, international terrorism has stopped.",false
A social media post claims former Fijian prime minister Laisenia Qarase died from COVID-19.,false
"North Carolinaâ€™s health department is â€œtelling hospitals that if they decide to do elective surgeries, they wonâ€™t be eligible to receive (protective equipment) from the state.â€",false
"A news article says that the Kenyan high court is easing its restrictions on church gatherings, and allowing church leaders and crew to broadcast services, as long as they keep social distancing.",false
"Senators Grace Poe, Risa Hontiveros, Francis â€œKikoâ€ Pangilinan, Franklin Drilon, Cynthia Villar, and Ralph Recto refused to give aid to the Philippines during the coronavirus pandemic.",false
The vaccine against the new coronavirus has been developed in Ukraine.,false
Hot weather will stop the COVID-19 pandemic.,false
The coronavirus was transmitted from bats to street dogs.,false
The US hospitals inflate the number of COVID-19 cases and deaths so they can receive more money.,false
The opening ceremony of the London 2012 Olympics announced that the new coronavirus was coming.,false
â€œItâ€™s not the coronavirus thatâ€™s killing people. It is the economy.â€,false
Getting a flu shot increases risk of COVID-19.,false
The WHO has acknowledged that self-isolation is an ineffective measure in fighting COVID-19.,false
"Multiple Facebook posts shared hundreds of times claim doctors from the National Taiwan University Hospital (NTUH) in Taipei have found that COVID-19, the disease caused by the novel coronavirus, is a combination of AIDS and SARS.",false
A woman holding a child in her hands succumbed to the novel coronavirus in Italy.,false
"The claim that â€œProfessionâ€ said that vaccinations will be mandatory, otherwise there will be severe consequences against those who refuse to vaccinate children and whose children will be taken away.",false
The text insinuates that the Macedonian Minister of Defense insulted doctors with her Easter greetings post on Facebook during a coronavirus epidemic.,false
"567 positive cases and 39 deaths from COVID-19 were recorded in Mali on April 13, 2020.",false
You should wear the colored side of the mask on the outside when you are sick and the white side on the outside when you are healthy.,false
Indian economist Raghuram Rajan chaired the IMF webinar on coronavirus.,false
Colombia is the country with less cases and deaths for coronavirus per inhabitant in America.,false
"Mix of jambu, lemon and garlic heal COVID-19.",false
"A video shows an empty hospital. It states that, although Globo said there were already 7 patients at a temporary COVID-19 hospital built in Fortaleza, Brazil, the video proves it is still not working.",false
"Picture of Eduardo Leite, governor of Rio Grande do Sul, Brazil, on a cable car. In the captions, it says he was taking a vacation while everybody else was on lockdown.",false
"Video of an FBI raid. In the captions, it says the agents were seizing Chinese N95 masks that were contaminated with COVID-19.",false
Headline claims that North Macedonia has not received medical help from the European Union.,false
"Photographs of killer whales allegedly taken in El MÃ©dano, Tenerife during confinement by the coronavirus.",false
Clinical trials with chlorine dioxide (CDS) allegedly initiated by the American Institute of Health.,false
Facebook posts shared in at least three countries as scientists work to develop a COVID-19 vaccine claim to offer a legal way to refuse vaccination.,false
Mumbai cityâ€™s municipal body asks people to drink boiled water as a remedy to coronavirus.,false
Claim that the Washington Post revealed that the coronavirus leaked from the Virology Institute of Wuhan.,false
"Doctors say treating patients with corticosteroids is the official cure for coronavirus. During an interview for a television channel, a doctor from SÃ£o Paulo describes the procedure.",false
Video shows FBI agents confiscating masks from China infected with coronavirus.,false
"The governor of SÃ£o Paulo, JoÃ£o Doria, was dancing at a party, ignoring the recommendations of the Ministry of Health to avoid crowds.",false
Argentina is the country with the most infected health personnel.,false
A video claiming that the $ 100 bills are being printed without a number in Argentina.,false
Interview of HDFC Bank Managing Director Aditya Puri about why india will survive COVID-19 and make it big,false
"â€œMarcelâ€ explains why French champion of hydroxychloroquine Didier Raoult is right againt Pr. Karine Lacombe, saying for instance a decree allowing to prescribe hydroxychloroquine was changed in last minute.",false
Prevotella bacteria is responsible for COVID-19.,false
"Video of a burqa-clad Muslim woman being denied a food kit distributed to help people during the current crisis in India due to COVID-19, for being a Muslim.",false
"Komal Mishra, a staff nurse at a hospital in Pune, India died while due to coronavirus.",false
An image showing a vegetable market where vendors are properly following the social distancing is from India.,false
"This video shows fishes overflowing out of the water in Goa, India because the fishery business has been halted due to the lockdown.",false
Gujarat Police in India has called for civil volunteers in Surat for helping the local force in enforcing lockdown in the city.,false
"A woman infected with COVID-19 has been spitting and roaming inside a departmental store at Reliance Mall in Rani Bagh, Delhi.",false
Tunisian researcher speaking in this video found a cure against COVID-19.,false
"Trey Gowdy said, â€œIâ€™m not saying COVID-19 isnâ€™t realâ€¦. But pay attention folks, thereâ€™s much more going on here than what meets the eye.â€",false
A photograph of a woman hugging her young child before she died of COVID-19 in Italy.,false
A ban on Chinese citizens going to markets in Australia.,false
Drinking warm water mixed with salt kills the coronavirus.,false
A photo showing swollen tonsils with white spots is what a throat of a person with COVID-19 that has spread to the lungs and body looks like.,false
"COVID-19 is a thrombosis and is cured with anticoagulant, anti-inflammatory or antibiotic aspirin.",false
A Pentagon study found that people who get the flu vaccine are 36% more likely to get COVID-19.,false
Brazil has the worldâ€™s best COVID-19 recovery rates.,false
Chinese masks imported by brazilian Ministry of Health are infected with the new coronavirus.,false
A claim that Sri Lankan students were flown home by Pakistan after they were stranded during the countyâ€™s COVID-19 lockdown has been shared on Facebook and WhatsApp.,false
"Japanese Nobel Prize for Medicine Tasuku Honjo claimed on social media that coronavirus is not â€œnaturalâ€, and that China made it in a Wuhan lab where he worked for several years.",false
In a viral video the popular German musician Xavier Naidoo utters doubts about the existence of the coronavirus and says face masks are useless.,false
Smokers are less likely to get COVID-19.,false
Aspirin dissolved in lemon juice boiled with honey can be a home remedy for the coronavirus.,false
â€œPeople defying stay-at-home order fill Arizona beaches.â€,false
Mosquitoes can transfer COVID-19 â€œfrom person to personâ€.,false
The video of a father hugging his son in the middle of a seizure is shared with a text claiming itâ€™s related to COVID-19.,false
Doctor says in a video: We must all go out to get infected to end the pandemic. Vaccines are going to infect us with another disease. Fear causes other illnesses.,false
Mexico extends quarantine until August 1.,false
Video of Muslim leader being accidentally shot dead during a celebratory firing after he recovered from COVID-19 in Pakistan.,false
"An audio message by former CBI JD, V.V. Laxmi Narayana claims that lockdown in India will be extended till June 1.",false
"Photo of Kurnool MLA (Hafeez Khan) making a nurse to touch the feet of a religious head in Viswabharathi Medical College, who had to come to the COVID-19 quarantine facility.",false
Bill Gates is creating a vaccine against the COVID-19 which would geolocate the population.,false
"South African food production company Unilever, commercial bakery Sasko and rice producers Tastic are closing down production, as a result of the coronavirus lockdown across the country.",false
"Pennsylvania House of Representatives approved funding for COVID-19 in June 2019, proving that the pandemic was pre-planned.",false
A video of hot mic comments between a Fox News reporter and a New York Times photographer reveals that COVID-19 is a hoax and proves that there is a secret vaccine.,false
Trey Gowdy said coronavirus shutdowns were suspicious and overblown.,false
All elective or non-emergency surgeries are banned to prioritize coronavirus treatments and prevent the spread.,false
"U.S. House Speaker Nancy Pelosi was in Wuhan, China, in time to release the novel coronavirus and sabotage the U.S.-China trade deal.",false
"U.S. House Speaker Nancy Pelosi was in Wuhan, China, six days after the impeachment proceedings against President Trump ended.",false
"â€œPresident Trump just announced that the â€˜biologicalâ€™ lab in Wuhan where the COVID-19 virus was created was â€˜fundedâ€™ by President Barak Hussein Obama in 2015 to the tune of $3,800,000 American dollars!â€",false
â€œPelosi was in (Wuhan) China 6 days after the impeachment HOAX failed.â€,false
The existence of a canine coronavirus vaccine casts doubt on statements that there isnâ€™t one for humans.,false
Inhaling the steam of water mixed with salt kills the virus causing COVID-19.,false
Philippines President Rodrigo Duterte said his country was the first in Asia to impose a lockdown during the COVID-19 pandemic.,false
"Lemon, mango, avocado, garlic, tangerine, pineapple and orange are good against COVID-19.",false
American Muslims read namaz in front of Congress against coronavirus.,false
A photo of three nurses forced to wear trash bags as protection against novel coronavirus in Brazil.,false
"Famous French blue cheese, roquefort, is a â€œmedecine against COVID-19â€.",false
An autistic boy wrote the name of a treatment for COVID-19.,false
"A Twitter user tweeted that thereâ€™s community transmission of COVID-19 in Kano, Nigeria.",false
"There are not enough epidemiologists in Kazakhstan. the specialty â€œEpidemiologyâ€ has disappeared from medical schools, there are no even qualification requirements for it.",false
The citizens can deny mandatory vaccination if they ask a specific set of questions to their doctor. Also every vaccine contains MRC-5 cells from aborted fetuses.,false
Nobel Prize laureate claims the new coronavirus was created in a laboratory and itâ€™s genome contained sequences of HIV.,false
"A Whatsapp message claims COVID-19 doesnâ€™t cause pneumonia but thrombosis, and antiobiotics or Aspirin can help or cure the disease.",false
"A Facebook post claims nicotine help to prevent COVID-19, this is why smokers donâ€™t get infected.",false
"According to the documents leaked out from Bill Gates foundation, Chinese scientist, Mrs. Shih Zhengli is responsible for releasing the COVID-19 by placing a piece of polluted day ice near the Wuhan seafood market.",false
"If you paid rent in March or April in the United States, â€œthey got to giveâ€ you your money back.",false
The USA are counting on alternative medicine like chlorine dioxide or hydroxychloroquine instead of vaccines.,false
Wearing a mask is dangerous for little childen; there is the risk of a breathing standstill because they canâ€™t regulate how many CO2 they inhale.,false
Physical exercise reduces the infection risk by 50%.,false
A ban on Chinese citizens going to markets in Australia.,false
The text accuses the Government of leaving the citizens at the mercy and compassion during the coronavirus epidemic and that people are self-organizing to help with food and medicine.,false
"The article claims that one of the symptoms of some of the patients with coronavirus is skin manifestations, i.e. lesions on the feet, which look like measles.",false
The World Bank has lauded Tanzaniaâ€™s COVID-19 response policies.,false
There is evidence to claim that the new coronavirus has been created in the United States.,false
Coronavirus is treated only with thrombosis treatments.,false
CNN congratulated Costa Rica for being â€œdischargedâ€ from COVID-19.,false
Claim that Indian actor Jaaved Jaaferi tweeted that it is not necessary that the Muslim fruit vendors applying spit on fruits should be COVID-19 positive,false
Indian economist Raghuram Rajan commented in a webinar for the IMF on Indiaâ€™s situation regarding COVID-19,false
Wisconsin is â€œclearly seeing a decline in COVID infectionsâ€.,false
The incident of lynching of two Indian monks in Palghar amid lockdown was communal.,false
"In India, Kerala High Court orders Kerala government to cease business with controversial data analytics company Sprinklr while hearing a Public interest litigation suite on April 21, 2020.",false
"In India, Tamil Naduâ€™s BJP party workers distributed drugs along with COVID-19 relief goods.",false
The photo shows the woman who is the representative of the Religious Affairs Department in the coronavirus Science Committee in Turkey.,false
Videos show the clashes arose in Paris because new coronavirus was detected in street-washing water.,false
"A WhatsApp audio allegedly from a judge of Tarragona, Spain that claims that cops canâ€™t fine you for going to the street during the lockdown",false
"A video of a Muslim march in Valencia, Spain allegedly recorded during the confinement by the coronavirus.",false
"The â€œvinegar testâ€, a home experiment to supposedly know whether or not a person is infected with coronavirus",false
"Muslims are throwing currency notes on roads to spread coronavirus in Indore, a city in India.",false
Currency spread on the roads to spread coronavirus.,false
A woman attempting to spread coronavirus in Delhiâ€™s Super store.,false
WHO releases report claiming vegetarians havenâ€™t contracted the coronavirus.,false
This video shows a riot in the United States triggered by the oil price collapse.,false
The 5G network causes flu symptoms and it caused the COVID-19 pandemic.,false
A YouTube chanel and a blog was created to promote the idea that NATO troops are leaving Lithuania due to governments inability to deal with the COVID-19 pandemic,false
Facebook posts claim a child who is infected with the novel coronavirus will be taken to a hospital unaccompanied.,false
"Lemon, aspirins and honey is the recipe against COVID-19.",false
Saltaâ€™s (Argentina) consulate pretend to charge 400 dollars to every Bolivian who wants to return to their country.,false
Matterhorn mountain in Swiss Alps lit up with the Indian Tricolour after PM Narendra Modi supplied Hydroxychloroquine (HCQ) tablets.,false
Germany sends China Â£130 billion bill for â€˜coronavirus damagesâ€™.,false
Social media posts shared in South Africa claim that children in grades 1 to 11 will be promoted after the school year was cancelled because of the novel coronavirus pandemic.,false
A video showing two journalists talking at a White House briefing is the proof a vaccine exist.,false
Video shows a drone that delivers food amidst the quarantine in Japan.,false
"Video of a burqa-clad Muslim woman being denied a food kit distributed to help people during the current crisis in India due to COVID-19, for being a Muslim.",false
List of key takeaways on how India has successfully handled the COVID-19 crisis from an IMF webinar session chaired by Raghuram Rajan.,false
"COVID-19 patinet in Kanpur, India left outside the hopsital without any treatment.",false
A muslim boy named Rizwan was beaten to death by Uttar Pradesh Police for violating lockdown.,false
COVID-19 patients in Gujarat are being segregated on the basis of religion at Ahmedabad Civil Hospital.,false
â€œTrump said â€˜hundredsâ€™ of governors are calling himâ€¦& we only have 50.â€,false
Two cyclists from Cordoba skip the quarantine.,false
Wine will protect you from COVID-19.,false
The Spanish Government asked the army to spray populations with chemicals from military aircrafts to stop the coronavirus.,false
An image has been shared thousands of times in multiple Facebook posts alongside a claim it shows vendors observing social distancing guidance at a market in eastern Sri Lanka during the novel coronavirus pandemic.,false
Respirators made in Turkey bought by a Spanish region cannot be used because in the ICUs because their technology is obsolete.,false
Screenshot shows 109 coronavirus cases in a Caliâ€™s neighborhood in Colombia.,false
"Governor of Jalisco, MÃ©xico, arrests people on the street for not wearing face masks, to later put them in jails where they have no masks.",false
"A graphic video shows dozens of dead bodies washed onto a beach. These are COVID-19 infected dead bodies, which some countries are throwing into the seas. Users are warned to stop eating seafood.",false
Photo of people following social distancing in a market in Manipur (India).,false
Indian muslims violating lockdown protocols by gathering and offering Namaz on rooftops.,false
"No, a vaccine will not be required to obtain a visa for Europe.",false
Germany has sent China a bill of Â£130 billion for damages caused to the economy due to coronavirus.,false
A video of White House briefing suggesting Donald Trump and his gang all vaccinated.,false
Video shows aid denied to Hindus shared in India.,false
An American CEO draw a map to praise the Indian governmentâ€™s COVID-19 response.,false
"If 60% of italian download the COVID-19 app created by the government for contact tracing, then its download and use will be compulsory by law.",false
"By downloading and using the COVID-19 app created by the government for contact tracing, authorities will deport by force our infected relatives.",false
This picture shows a mass grave that has been built in Milan to bury people that have died from COVID-19.,false
Brigitte Macron asked Didier Raoult treat her daughter with chloroquine.,false
It is not pneumonia but thrombosis that kills. From today patients with coronavirus are given heparin.,false
"Clean semen is a cure for COVID-19, the disease caused by the novel coronavirus.",false
"A chess tournament was held in Kalush, Ukraine during the quarantine.",false
The Spanish government is authorizing military airplanes to spray cities with a substance that will help neutralize the new coronavirus.,false
"Harry Kissinger quoted as saying â€œOnce the herd accepts mandatory forcible vaccination, itâ€™s game overâ€.",false
Russia forgave a 20 billion dollar debt from some African countries due to the coronavirus crisis.,false
â€œNearly half of (Missouri) counties have not reported positive (COVID-19) cases.â€,false
Some news sites said that Ghanaian minister for Information Hon. Kojo Oppong Nkrumah warned Ghanaians that a total lockdown and curfew will be imposed soon.,false
"In order to save Pakistani people from the coronavirus, Prime minister Imran Khan has started prayers in Shiva temple in Ciyal Kota (Pakisthan) which had been closed for 72 years.",false
"A video has been viewed more than 100,000 times in multiple posts on YouTube, Facebook and Twitter in which a purported Philippine doctor claims ingesting semen could cure a patient infected with the novel coronavirus, citing a 2016 scientific study.",false
"Consuming a cup of brown sugar per day can cure COVID-19, the disease caused by the novel coronavirus.",false
"Dr. Abdul Rahman Al-Youbi, Director of King Abdulaziz University in Saudi Arabia, shares the news of a new vaccine for Covid-19 created by Saudi doctors.",false
A video depicting an Egyptian army helicopter floating around a beach gathering to limit the spread of the novel coronavirus.,false
"Riots in the American streets, after the collapse of the American economy due to the Covid-19 pandemic.",false
Former RBI governor Raghuram Rajan held IMF conference to roll out new economic recovery plan.,false
COVID-19 patients in Gujarat are being segregated on the basis of religion at Ahmedabad Civil Hospital.,false
Two images of a forecast table of de-escalation phases of the alarm state in Spain.,false
Chinese medical supplies to Ghana contaminated with coronavirus.,false
A police officer in Biharâ€™s Bhagalpur Central Jail has tested positive for coronavirus.,false
"Notes thrown by a person with the intention of spreading coronavirus in Madhya Pradeshâ€™s Indore, in India.",false
A video is doing the rounds on social media which claims that policemen are now being tested positive for the COVID-19.,false
Trump and Putin are using the coronavirus pandemic to take down international bankers and their â€œNew world orderâ€.,false
"Coronavirus is a lie, it was caused by 5G and the goal is to implant the entire population with microchips.",false
5G is being secretly installed in Croatia in the shadow of the coronavirus pandemic.,false
Dead people are instantaneously declared as victims of the coronavÃ­rus.,false
Tonic water and zinc will kill COVID-19.,false
Gargling with bleach can cure coronavirus caused by eating Chinese food.,false
The coronavirus was created in China and this country was prepared for the pandemic.,false
"Pictures of JoÃ£o Doria, governor of SÃ£o Paulo, at a party in AraÃ§atuba during COVID-19 lockdown.",false
"A video of a news report claiming WhatsApp is going to be suspended in Brazil. On the caption, it is stated that the suspension is going to take place because of misinformation regarding COVID-19.",false
"A alleged tweet from General Heleno, Minister of Institutional Security (sort of like Ministry for the Interior) in Brazil. It says COVID-19 is not strong, since he himself and president Jair Bolsonaro had it and recovered easily. Bolsonaro always denied having COVID-19.",false
"A picture of a girl being kicked by a police officer on a motorbike. In the caption, it says the pictures was taken in the state of CearÃ¡, Brazil, during a protest against lockdown.",false
"Renner, a Brazilian chain store, has closed all its units in Brazil, Argentina and Uruguay last Thursday (April 16).",false
Indiaâ€™s Ministry of Home Affairs banning citizens from posting about the new coronavirus on social media.,false
"Video showing policemen picking banknotes with sticks, linking it with coronavirus.",false
Video showing coronavirus patient telling her ordeal shared with the claim that she is from India.,false
Image shows thousands of devotees gathered in religious fair in India amidst lockdown.,false
The image shows a daughter crying for her coronavirus infected mother who struggling for her life.,false
Asiaâ€™s richest man Mukesh Ambaniâ€™s wife Nita Ambani received Rs.500 as welfare fund from Central Government.,false
Mountain Matterhorn in Switzerland was lit in three colours of Indian flag as a token of gratitude to India for sending Hydroxychloroquine.,false
US has developed miracle drug Remedesivir against COVID-19.,false
Karnataka Chief Minister attended H.D. Kumaraswamyâ€™s sonâ€™s wedding amid nationwide lockdown.,false
"In Kerala, India, Consumerfed starts 24 hours free home delivery for liquor.",false
Image of Sevabharathi workers in India caught in Excise raid for illegally distilling alcohol.,false
The photo shows that a man in Jordan died of COVID-19 was buried with his car,false
"An American CEO drew the Indian map comparing the population of each Indian state to that of countries across the world, highlighting how India is indirectly handling the COVID-19 crisis of so many countries.",false
The COVID-19 pandemic was caused by the 5G network. All influenza pandemics are caused by the â€œelectrificationâ€ of the earth.,false
HEB is giving away $ 500 pesos coupons because of COVID-19 in Mexico.,false
Recent news and media claims that the Tuberculosis vaccine- BCG may be effective against COVID-19,false
"After announcing social isolation measures, governor of SÃ£o Paulo, JoÃ£o Doria, appears at a party in the interior of the state.",false
"Police officer steps on woman protesting against social isolation measures in CearÃ¡, a Brazilian state.",false
"Military men run on a beach in Rio de Janeiro, disrespecting governor Wilson Witzelâ€™s isolation measures.",false
The photo of a vaccine for canine coronavirus proves that a vaccine exists for the novel coronavirus that causes COVID-19.,false
A picture of a reporter in protective medical gear is an example of how the American media â€œhypesâ€ the COVID-19 pandemic.,false
The photo of a vaccine for canine coronavirus proves that a vaccine exists for the novel coronavirus.,false
Trump claims Speaker Nancy Pelosi deleted a tweet about her visit to Chinatown in February,false
A photo shows what COVID-19 does in the throat.,false
Hotels to remain closed in India till 15 October 2020.,false
"COVID-19, MERS and H1N1 epidemics coincide with the installation of 3G, 4G and 5G networks respectively.",false
Study shows that flu shots result in a 36% higher risk of coronavirus infection.,false
Image of a critically ill COVID-19 infected woman hugging her child for the last time before her death.,false
"Image of a Muslim boy, Rizwan, who had died after being beaten up by Tanda (UP) Police for violating the lockdown restrictions mandated due to COVID-19 spread.",false
A large Muslim crowd in the indian city of Haldwani stone pelted doctors when they tried to quarantine the Imam.,false
A senior police inspector is infected with COVID-19 in Bhagalpur Central Jail in India.,false
Video shows the first infected patient of COVID-19 at Dhanbad Hospital.,false
The Gates Foundation â€œhas the patent for this coronavirus.â€,false
"â€œFace masks being manufactured in China, for example, went to domestic consumption and their own fight against the virusâ€ while the U.S. was â€œlargely unable to import supplies from China.â€",false
"â€œHundreds and hundreds of labs are ready, willing, and able.â€",false
Madridâ€™s city council has made it compulsory to be registered in the city in order to access the IFEMA pavilion for the homeless.,false
A video in Facebook claims that gargling with toothpaste could prevent the contagion with COVID-19.,false
"â€œGeorgian blood is unique. It may prove useful to fight COVID-19â€³. According to the article, doctor Dick Longballs from the Virology Research Center in the city of Hartford, the U.S. state of Connecticut, who is involved in developing a vaccine against COVID-19, discovered that Georgian blood contains special particles.",false
The intestinal bacteria named Prevotella is actually killing patients suffering from COVID-19 after they are with the virus.,false
Three photos showing dozens of body bags have been shared thousands of times in multiple posts on Facebook which claim they show the bodies of COVID-19 victims in Pakistan.,false
"According to a meme, in 2003, when 3G was introduced to the world, there was an outbreak of Sars, or severe acute respiratory syndrome. In 2009, 4G was introduced and there was a swine flu outbreak, and in 2020, when 5G was introduced, the world has suffered the coronavirus outbreak.",false
"On video an unidentified woman warns Africans not to accept vaccines from China, claiming that the Chinese government wants to kill the â€œAfrican populationâ€ with fake vaccines. She says that seven children died in Senegal after being given the fake vaccine from China.",false
"Dr. Deborah Birx, the coordinator of the coronavirus Reponse team in the Trump administration revealed the lack of coronavirus testing was because it was not profitable for private labs.",false
President Donald Trump said former President Obama funded the coronavirus that was creatical in biological Wuhan lab.,false
"Bill Gates wants to implement microchips, to depopulate the planet and he is sued in India for killing people with vaccines.",false
There is a relationship between COVID-19 and the 5G network.,false
Image of seven month pregnant lady doctor from Sri Lanka in the battle against COVID-19.,false
Image of news channel claims Pakistanâ€™s PM Imran Khanâ€™s wife tested COVID-19 positive.,false
Bill Gates is detained as the creator of the coronavirus.,false
Rinsing the mouth with salt water help with coronavirus.,false
Posts shared hundreds of times on WhatsApp and Facebook claim that hair salons are responsible for almost 50 percent of all coronavirus deaths.,false
"An image shows groups of Muslims gather to pray on various rooftops, thus failing to comply with the social distancing ordered by the Spanish Government to prevent the spread of the coronavirus.",false
â€œNew autopsy reports suggest Jeffrey Epstein most likely died from COVID-19 complications.â€,false
"Vaccines, including the one for COVID-19, include aborted fetal tissues.",false
A picture that is shared in Social Media explains how much wearing a face masks protects you against an infection using percentages.,false
You have to shave off your beard and moustache completely for mouth masks to be effective.,false
Video showing how Germans are converting to Islam in large numbers.,false
Egyptian doctor Habiba Abdel Ghani died of Covid-19.,false
Those who recovered from the coronavirus were never able to return to normal life.,false
"As part of a â€œglobal conspiracyâ€, the authorities prepare the population for the mass microchip-implantation.",false
A video is doing the rounds on social media which claims that policemen are now being tested positive for the COVID-19.,false
This is the calendar for the end of the lockdown in Spain.,false
A WhatsApp message that ensures that the coronavirus attacks hemoglobin in the blood and not the lungs.,false
People from the Muslim community have now started throwing infected notes on the road to spread coronavirus. This new method will make it even more difficult for the police to catch the spread of the virus.,false
Video showing crowded SÃ£o Paulo avenue was recorded in act in favor of president Jair Bolsonaro and against coronavirus safety measures.,false
Three red tick marks on WhatsApp means the government is initiating action against you.,false
"Video showing Manoj Tiwary, leader of the ruling party of India, voilated lockdown and distributing masks among crowd.",false
A photo purporting to show a man walking through scores of corpses has been shared thousands of times in multiple posts on Facebook alongside a claim it shows that countries with high COVID-19 death tolls are euthanising elderly patients.,false
Muslims in West Bengal are beating up cops during the lockdown.,false
â€œMy wife is suffering from coronavirus and she is pregnant. The doctor said she wonâ€™t survive it.â€,false
"A photo taken by a journalist showing a beach in Jacksonville, Florida, isnâ€™t from after the government reopened the beach as news reports have claimed.",false
News photo from stay-at-home protest was doctored to add Confederate flag.,false
"Says a photo shows the â€œSAME EXACT PEOPLEâ€ at â€œtwo different beachesâ€ in Los Angeles County and Jacksonville, Florida.",false
The new coronavirus is a â€œsmokescreenâ€ to cover up a much more catastrophic event: an asteroid.,false
"A photo shows President Rodrigo Duterte, along with Senator Bong Go, doing the rounds during the coronavirus pandemic in the Philippines.",false
This viral image shows how effective face masks are.,false
PM Modi dressed â€œlike a marriage receptionâ€ on his visit to a hospital recently despite the COVID-19 pandemic in the country.,false
"Image of a Muslim boy, Rizwan, who had died after being beaten up by Tanda (UP) Police for violating the lockdown restrictions mandated due to COVID-19 spread.",false
A Facebook post by NEWSFLASHNG.COM posits that the late Mallam Abba Kyari died from ulcer and not coronavirus as is generally believed.,false
Photo shows packed beach of re-opened Jacksonville Beach on CNN.,false
Nigerians are â€œburning Chinese stores.â€.,false
A Filipino living in America cured himself of COVID-19 after drinking a glass of water with a teaspoon of salt.,false
"â€œSweden has zero lockdownâ€ and â€œis in no worse shape than Denmark or Norway,â€ which are in lockdown.",false
Videos showing black people being attacked by Asian people have been shared thousands of times online in recent weeks. Although Africans living in China have reported discrimination linked to the coronavirus pandemic,false
